"","ID","E1","E2","E3","E4","E5","E6"
"97",1424,2496.82547731525,-591.331775974353,333.811002829035,-186.225799750088,896.900984635229,1187.3786203613
"98",767,1610.62618164021,1487.9888875479,796.870305633431,430.722725707479,-838.489509916186,-578.878098450816
"99",594,-276.691340684067,920.147074939819,1078.88128896213,1079.8921269039,1860.21634272669,1351.69783142031
"100",1325,858.418398548457,592.872673214798,827.284850631732,641.711087420202,1086.909728322,872.095761984189
"101",1149,372.874829206599,1456.32747251459,1582.71229994692,-148.756317259319,732.735241019509,770.542353467451
"102",1525,460.600311588834,1289.6591756605,1545.24328880764,1050.22386568064,-418.992158891393,1129.64374329013
"103",808,982.180912030501,-191.833646398243,660.833539668137,-195.483008794944,256.374440567764,191.408140496357
"104",131,-78.1342213091162,470.146134139575,951.614307580078,-93.0201404825752,1201.86326496787,-168.032577979742
"105",1401,360.054175697336,-61.0077736926788,805.049114079186,654.913190608015,1001.61026149335,859.860312760575
"106",1323,41.499034742604,1162.81158164831,521.372363951313,889.109808318833,200.810120889794,1045.14416696078
"107",1476,1822.10688237125,1050.47700739113,-194.764201294626,771.721986621848,1314.01929871662,790.50448922608
"108",1259,735.117322719341,448.008018614542,449.560453978285,1173.9344203783,1718.48041138752,-54.0508376692975
"109",938,531.571305738744,753.960637268333,1698.97901775106,898.766612882604,1160.06543624679,-432.189542810682
"110",937,894.725519753804,852.943288071168,601.965662094088,375.202431899974,267.944636703688,513.978061167516
"111",1231,224.473019946269,743.207459920251,1409.96861709227,1393.37750530943,413.26407323829,987.895575834815
"112",404,-1079.72865483866,790.80938061945,475.397128405987,903.455930273393,371.790717146582,647.23725093125
"113",635,1957.31191859219,805.824755082353,-680.102868585678,804.597787275247,-70.8645419272347,-244.45636712574
"114",285,1062.98374095812,529.817367850982,1146.94764401368,26.8662229366187,1052.80718165894,1480.02485533438
"115",1137,1525.09808944571,436.7333091105,892.340399812887,1109.96825540587,1035.8563446565,606.786514422462
"116",684,982.376216437179,1048.82536050071,1519.50359546204,1338.15665433875,1314.46459396085,283.382526514109
"117",1252,-90.4393749263971,969.861589700307,129.671826069183,888.604932760286,1527.94114952324,NA
"118",589,1201.55430373302,644.878273005824,1179.82354352413,624.271451987592,-33.6301477763539,1988.87518211428
"119",1397,1276.66382231184,747.059308323362,645.255107061259,507.924097418571,1030.72329906521,86.8305764375991
"120",801,669.518047975262,1193.30556402076,324.581974978039,467.843921176044,2965.18890383695,729.800203525929
"121",501,813.935718243169,954.313967659845,1245.06349568677,616.63866857824,882.879515361106,913.687878405195
"122",1210,1091.75698464684,1106.73547628491,638.834339513313,777.951603177535,1294.36342460183,733.331980805891
"123",1352,181.040013896308,354.39710516795,918.330399916315,1013.39117426993,768.47539662358,-259.835825585253
"124",652,826.952463237061,1747.51829391829,514.769812775447,857.520271864645,1065.74898459501,450.060636090985
"125",1161,440.535580487704,305.800807968922,791.232670614576,1032.71843527865,635.528384641073,-833.100235243529
"126",111,1880.1344100509,2120.39888629376,804.679478631914,744.090832560489,803.475210721784,94.8972768692618
"127",382,1160.46345504629,404.882956984686,516.596019038441,1734.36399706527,876.484833012898,1436.28361350548
"128",1099,658.110330429985,927.054251666598,1358.83743080277,795.796087036564,715.468033208173,1841.68087149997
"129",316,889.947639482091,502.682325071006,892.507489910103,978.558527896365,1035.54492212528,-408.650850461128
"130",529,245.950093758177,77.1092003172932,121.078309621342,1137.70303955397,1126.76154706799,1854.22437676947
"131",717,1261.05091433777,788.967291801867,362.429147505105,1002.49782677027,1491.32650008999,1078.51803862573
"132",399,990.469883636868,1522.02624061645,645.193736101681,945.115398267528,1139.27661108553,804.04259693363
"133",1261,1428.98598467916,1205.51427688831,1326.29539527762,2001.28065764254,70.1804846979462,879.07819766306
"134",1203,-131.587308721095,827.227033467366,-331.502516837258,735.815882759707,NA,1569.11831049054
"135",287,43.3701420436291,1077.15625231814,757.425487129935,613.427520650497,333.84857386951,850.130375363351
"136",514,1187.88983999087,462.814625213789,244.541755467408,1667.4826089569,1357.73347694329,754.745079599233
"137",134,1193.20329927508,1081.49122360778,1098.80296589454,676.908404305455,666.192026484698,868.633727497502
"138",1080,1345.04641028266,-134.506774864859,786.235899478513,208.582150226533,1470.70155034806,554.787253670367
"139",524,747.854201753634,1488.54640845619,625.092559272173,1444.14198688401,1419.47497441434,838.42193190126
"140",1140,774.079707930782,1872.87513668015,505.419678172881,1168.07364273936,765.173399349905,351.733371626403
"141",1044,1476.4710070905,1079.80513692541,-1020.5959437356,1941.26565169011,468.524695630648,628.921994054738
"142",257,936.701458735703,557.696969071908,182.696886873756,874.155268418415,791.902887510912,626.897666552944
"143",1286,602.705292414809,1095.71366708851,647.499543281032,869.326877191117,1337.53686569657,751.171386420256
"144",1536,792.453519976594,1817.04913963305,447.727754693486,248.963815589605,1120.60560873073,295.933251535984
"145",1467,925.26973023988,-563.13724156191,-566.347677684558,1351.97450108391,47.5425320893778,951.124897019848
"146",1343,1136.16025149607,1638.31295562505,475.881875437095,317.092489218853,509.233587360506,189.215400522182
"147",1400,656.272324836993,944.628480820711,1240.02520245207,-39.7266914157007,84.0791521707864,303.751761554197
"148",1505,283.339140041335,2241.86462557281,668.606988125165,1002.28335006679,1571.47568294043,592.435700325314
"149",909,53.996853727979,1546.20292823317,1185.37690699627,164.022703947466,1261.4764325169,-183.025143341805
"150",483,603.166874007247,NA,1082.28914288508,1316.54062519291,605.130126725178,811.050074137854
"151",213,1146.5889391882,39.8490493203241,-25.256892252485,1756.02626133465,1422.06206079316,128.743993328112
"152",1482,444.657848496898,280.758829633156,2592.40435035026,742.11029957618,1710.23733422966,956.220093724584
"153",730,801.403424887913,1479.27752645018,934.531474121712,885.519679409122,392.342702199769,-33.6351772332026
"154",451,1044.85281405064,1535.81115612503,1105.49315607264,1706.66492276661,29.0889704950753,1790.27331231634
"155",522,369.64135207979,169.26300412613,1206.1549966317,1298.54566998208,789.232971048155,818.772376501484
"156",386,-425.670967396913,1550.64008484681,450.480826547376,846.459012207297,1096.84030414717,403.547711289483
"157",1230,2476.99242810686,-310.557470694869,597.928311934602,700.227436942702,1310.36191406203,-117.353573703391
"158",273,1366.41785972849,1105.07670465069,896.403804890214,421.40714909085,881.890486167057,-776.496653208761
"159",347,648.231791938905,810.954833116338,1128.23443663818,921.142362542767,1262.72854896245,1323.31940165169
"160",1100,841.756557782951,965.28569141804,697.692820547673,711.40561629586,408.472746274846,1420.16834004811
"161",553,1749.17650694786,1055.45226093906,940.543951160916,-453.512000959324,331.946814029559,626.561635096648
"162",240,420.400003434831,313.359965768115,110.99897190635,889.017729619632,885.707804210103,1036.49461999991
"163",838,-376.562215006982,1186.91544516495,729.461810532934,952.509443206228,1308.57826800144,83.7741637453848
"164",132,1478.20419734082,398.02603659237,859.423328248756,317.131772973655,1171.43962565896,912.958372943645
"165",1258,1270.64874157984,-262.7282624224,164.096853493339,998.241087866343,618.873492437252,50.2877908229764
"166",854,1275.01453120803,-29.307905487953,NA,1081.45410031882,372.724611514068,429.745126931919
"167",1278,362.962969590545,1168.07233618093,-314.495948611546,-56.0023540697289,713.934230892449,1243.4465428624
"168",1048,1148.64549612358,799.244456674722,188.362579708253,1277.18711050035,-347.481199867521,-56.409891871789
"169",1037,1332.97413510731,-927.953658362675,742.128425163152,1665.36550983318,1429.4913054672,243.931914800862
"170",170,595.985455973373,812.313038433235,503.717823362998,603.723421723591,1386.21533574056,755.918934771901
"171",1475,934.841615864638,464.634787492261,247.639746001542,473.880158432226,498.189314194847,1012.38169896018
"172",1522,1298.288451032,-185.212477407818,-1124.97384922318,983.011274805777,651.200083013993,431.404613196681
"173",1275,1225.76980567154,1409.89849595188,916.516124224565,1777.48963770454,1891.03239314144,1301.68694186109
"174",781,1469.23305540448,1122.83703110031,852.036458753566,1748.33310485595,144.811654476301,666.078270059989
"175",19,831.012339617783,583.260288453153,1377.97368704295,1433.06368059571,1424.4588600581,2182.15764261957
"176",1435,1115.48038255389,1278.95023493557,2.46898443106215,2330.2275844528,262.501234040091,758.656894680496
"177",1511,471.705324985763,-750.355426952851,-374.453678025098,442.743115988924,-949.221849290977,-233.892649799096
"178",912,513.604306739442,75.5577389263892,355.647652662703,1041.9374851747,2660.10429528867,309.44954636358
"179",1083,612.760128788238,1403.60201010456,-605.058093834428,198.480447637264,882.570053376586,1572.27852694745
"180",559,388.215189959942,108.121447100121,-166.599274817821,310.711439909156,900.703981194558,794.975467340388
"181",949,1088.70328627578,907.918239134307,980.148854638189,902.762127990668,1297.53953778386,517.02705252591
"182",1020,1356.24139525843,1408.01528060909,411.471326633736,1888.45927850332,498.947645502699,413.029567433161
"183",1249,1071.66647515261,298.788687228364,-324.655529971306,1323.01226373253,1089.29854638712,221.636625525421
"184",1011,1495.63696409065,1336.25658686884,36.8338046320719,745.216021699164,846.261106984558,546.841764198597
"185",1245,728.420040240611,1043.66254610963,1079.50207489182,851.568784027409,1120.34846753462,851.623184955981
"186",145,215.621517204545,2343.96302495534,1373.36713673823,1269.93418338003,669.808932616717,503.840387379957
"187",721,1009.14231817626,773.477108723741,1033.49594152101,1097.7785648359,560.79177925983,1058.39198412126
"188",1234,712.500532651541,1087.83974684267,409.682623996031,-136.883257175567,930.015711904126,484.18903145075
"189",277,127.098241429563,243.19156184944,181.902072493815,899.145683340165,1355.83029160568,906.359973330237
"190",1186,629.325701885825,708.908991069444,494.613146514455,1615.68801188476,521.679025726086,75.7088233208331
"191",790,418.094343911422,783.732493804077,262.214850946973,1699.74545729544,1941.22902313817,610.847914071502
"192",691,677.1768215188,-127.009224812541,149.468825382069,659.731152363128,611.143201228369,1349.29574097349
"193",384,715.774389249496,645.32380569873,307.10889925601,751.194164452602,834.882458094714,1111.63145885115
"194",1500,1033.57553150958,399.427679147418,-199.894969110073,1700.67220754457,619.106977580313,598.722622283377
"195",1452,938.071802032932,1508.2754641233,426.176192377196,931.27753868502,589.412082021481,732.002469285466
"196",1152,823.672589723079,933.119886436975,187.440518952586,813.392777495041,1224.37229626502,476.501545805987
"197",493,834.019468642416,342.650485140347,384.427458876644,1199.80078824919,768.066903976024,1407.14432410212
"198",1350,1283.28351561957,556.699023804296,733.976800627908,512.845422786912,415.906877338572,-86.2441996419419
"199",987,880.451615546578,1303.63246048484,-515.237283913852,416.997119551305,1803.69656442634,-12.0493906072151
"200",778,614.213922545369,1138.99745902974,546.897376690529,675.58692730248,1538.91064997357,595.081250260559
"201",1493,NA,-184.010607975354,287.22109668228,131.295679196081,1644.09519217245,2184.47482705749
"202",1353,337.457078440395,815.007984393884,837.142891452644,403.880719428137,1073.84369603991,390.724131742582
"203",282,1398.5989417238,506.959145883101,583.039685840139,1576.88163964064,770.186440014612,678.853673269147
"204",515,664.221546225903,522.24780810785,1350.78813191421,1418.39398808647,436.720479931846,212.220176080583
"205",148,-492.701666867626,1066.94511990135,505.226656437165,386.054276508848,1966.84278671257,248.714109857874
"206",683,262.933180455567,762.852932323802,855.828821313491,1386.11733254225,820.94139423372,1523.25815400871
"207",197,1537.73893591387,707.631902231117,2496.70912492113,1817.7011244552,1086.30958909486,906.998686128627
"208",219,599.14333920587,2340.58742433866,-96.4510915998256,1721.5367059827,822.606543913246,452.343309559695
"209",269,1106.27541553695,1704.6485756298,369.987187182011,2858.88904466737,403.783129580833,87.9189770059859
"210",662,452.497045521681,NA,796.957297143545,661.705707102816,917.878007662541,282.941421223755
"211",512,1280.70115773654,1599.44045334847,834.198600480982,454.734541270851,302.706973178063,215.177186959575
"212",663,1057.78630667559,NA,200.960636453397,1673.20876410338,682.904580123746,499.891767302713
"213",583,148.130472642228,1498.95633920156,403.776713247395,880.025112767207,767.32405461008,1100.60141026975
"214",821,73.8472858808256,1597.00326537119,1286.55399658813,767.512277946878,918.680858998405,1232.7534470619
"215",577,291.262926628931,338.034395236188,652.963347427007,309.119400209995,980.730625099746,869.437928824329
"216",211,-5.28221811322908,468.577939383947,864.441566702799,146.308149009632,2080.24775591928,1516.40355295361
"217",1521,-643.23516844214,440.076163254743,922.526339267459,353.343967726393,1686.84658491209,960.486685293294
"218",1395,1979.02341251567,242.488240443757,1242.79941105056,137.466722282792,257.482193878522,566.485913968027
"219",505,1295.42499526772,572.18283257603,1422.99574067406,729.010605409134,1685.74178538111,1252.14160210536
"220",1027,676.887251899609,348.996766255748,1359.91740649534,612.815632645171,391.921497302165,2210.90218939274
"221",1363,778.558465981167,543.0548977248,1381.48139235006,839.306458145926,1120.81899871862,676.652584143318
"222",1050,685.16714482444,434.164897859322,-112.402197602788,473.301267381464,-594.587859541818,1603.27321151369
"223",331,768.454957792064,1551.88353373437,2122.94055491594,769.661510161465,231.130794750165,1025.24890497354
"224",812,557.509932345718,1383.09892388868,-237.91720618074,1484.77359118216,540.095594580454,821.414710005831
"225",83,851.83944895886,42.8957357311876,147.652646320394,160.095042888443,1782.58952310374,-131.905860509514
"226",621,469.980139603809,910.495152491095,664.863559831764,1409.7102897737,954.510115919382,924.732676234676
"227",922,637.71601020484,-151.01755703688,372.967141355212,-378.897627454168,NA,1210.32263979939
"228",1151,1748.48507539189,1367.15373785942,-156.029590269663,595.524133498873,262.158644526009,60.1911751574859
"229",27,715.828113743348,699.83845808546,547.149669958137,519.856246948312,1815.71876193679,916.724853972184
"230",1107,1343.74995355499,1755.22445939399,197.177799379665,861.774435969852,1534.27315030699,789.007742738263
"231",561,429.186552111148,937.651577857294,554.724762223533,1008.89558453712,2382.24040193332,747.195414607646
"232",390,225.253661939439,1174.22963292175,-584.345296998022,1864.74648814356,1008.65820761935,2634.07684101964
"233",189,1486.31829025544,407.462454441689,-51.5548709796009,1087.6152399831,2024.02341662378,603.40766927724
"234",460,405.613479986775,443.894629908645,630.361264357656,655.386508691035,1130.02596303538,395.25203230859
"235",26,1769.00120715089,757.51781393026,1055.54358224464,2247.65779095571,640.946753651744,1155.3554012227
"236",1468,616.675122670259,787.655319611244,1667.62163559818,426.092906721784,1540.55357447493,1187.4025519182
"237",880,-301.225970303988,-40.5561933483108,39.3745692925979,900.069207002352,NA,1315.23884955277
"238",924,519.258136935339,816.480381993559,1032.02958660503,725.763699371754,-643.912853858211,471.351016501751
"239",970,1728.44118974008,1126.25227258834,639.057544188138,-256.718137412703,1664.19936605263,206.471708192612
"240",1220,1225.83141896531,370.617495787668,649.853609338893,470.222908263091,NA,869.421247573305
"241",1324,-239.461575967282,951.805430953512,456.323583714492,1395.63488865404,1177.04695062188,174.877714900024
"242",1507,1403.4731863378,479.411062551052,965.067251387622,569.685195265565,641.513713410548,-533.752181196977
"243",934,609.796069721455,1140.16850449873,489.873555104861,1145.1948640358,NA,1116.56376318443
"244",1553,400.471187794802,718.965038887035,627.960078211142,771.585492264001,1224.04392461796,1311.022603572
"245",738,355.812384016168,557.415167426275,727.657858149491,560.600115134244,824.398352202233,1449.38270038088
"246",1247,1186.42509354352,2080.062386309,1079.30853885584,1180.07705191735,-79.3948570496649,1254.87913603897
"247",1422,841.480729671006,-56.3851625143434,1523.50134116054,1703.12356939584,940.253326360964,559.21901260649
"248",933,732.45971287726,1313.74644907204,1308.35412577598,700.714367331619,947.829557980235,-382.920109868497
"249",1313,314.932669398765,966.683036330067,915.809002173071,2286.49701555617,975.045803555048,1136.86713034233
"250",59,1065.20801577201,811.342209429147,1160.31234638587,-436.183417961532,1262.58938327129,675.936678622541
"251",1253,1189.31018520951,419.792223480237,1122.86662259433,229.408465881369,1222.39360394674,356.347385527049
"252",237,2154.95577670381,1452.86977093419,1354.61351022792,1018.55192689979,1629.42060121608,1054.16814676144
"253",1348,1111.74711710043,1289.43971110498,239.272720456034,1579.27448959186,659.690426871923,1607.7635241859
"254",394,981.690144787743,717.442895740165,679.253822682816,795.228440099039,726.956095084349,1008.32459646046
"255",994,586.974837870096,785.38372919444,963.731916951308,1720.63284375622,759.291234034373,-78.449681266157
"256",770,903.875107602194,-186.918788894505,1132.4596032965,1046.64912210962,297.675844050368,-86.5558687674794
"257",1062,1040.00419778794,356.902516781465,849.814267712513,1353.5085920939,1249.06225159238,561.117103573539
"258",42,538.612871141774,1261.58653735238,353.716257724268,611.120254023525,1319.49881735345,-58.6963477782712
"259",246,666.120605462976,1497.44712054801,1188.36696752659,1697.66432908297,595.328520489538,1004.44148127696
"260",882,915.626047276305,1859.51199434543,1797.49913264158,2005.54842465536,893.26635304441,1023.82502072914
"261",171,2006.04558866424,-155.900708189008,1127.49706503987,374.581963351342,1377.11670728674,882.527791898411
"262",352,7.38894805023961,1251.99016801537,495.30641882498,551.331895344843,-76.425305913352,797.380993837571
"263",1349,1541.42191476007,413.025642725782,577.419903221919,848.521864817781,1346.16833046869,947.796982840132
"264",442,-243.334778772154,2146.71385128122,-146.196428164241,364.483017117407,1784.92363629549,-775.139982987507
"265",1119,524.50533957703,2293.59200447649,1576.48650160189,691.466104477328,545.54892904729,473.588886221752
"266",87,364.663426734061,1358.47002520757,1196.86954614083,-133.992811173691,951.322985462852,905.967653287776
"267",793,605.910762490452,666.075748615657,345.160577619665,453.564344478629,1538.6277696648,367.143440184001
"268",536,996.886743982012,854.120867372501,824.443652803057,804.375007764889,-487.394061048587,1062.85178031694
"269",245,640.840046868542,990.026178339537,1793.75733978422,1146.15110375413,1553.30766057706,1133.13577607399
"270",679,675.311388263126,1517.94279674447,540.448692979723,1048.82265741961,1642.06967278273,1346.63283997598
"271",198,281.929318209665,1185.74720811441,1516.45683727888,770.815583840763,1425.54794209136,651.59145579528
"272",1530,914.007783792018,320.238946369989,966.680542860124,-212.275616193089,1848.22582968804,1112.42266424043
"273",37,512.67459929053,-134.882861286059,601.535897672125,1253.47141815751,527.52303724345,569.839419997386
"274",995,1038.41614052606,727.961700837,-504.924612947855,1283.17449057728,736.931483912908,1158.24228779863
"275",847,1398.89342904221,1071.89168445006,424.003739045269,1114.31541635625,1220.84415490407,-555.563204493021
"276",1327,1962.65938186716,631.586532496363,-122.289631732285,268.968043258055,1065.58288953207,1228.02316616918
"277",165,662.923884891153,820.33766515675,-229.580471168233,589.264357767322,143.226931538946,-258.063513728139
"278",338,-210.503854533478,600.39642692293,393.165732020869,1080.45169322971,1347.24135587965,422.920177293872
